Price,Close,High,Low,Open,Volume
Ticker,TLT,TLT,TLT,TLT,TLT
Date,,,,,
2008-09-22,55.7948112487793,55.7948112487793,54.987223146478755,55.18318302360577,4726300
2008-09-23,55.580963134765625,55.87786999395822,55.30186996225433,55.58690254047244,2236000
2008-09-24,55.82447052001953,56.26389173044582,55.5810045395023,55.800717409936695,1014900
2008-09-25,55.71162796020508,56.16886273582498,55.31377367707019,56.16886273582498,1881200
2008-09-26,56.11544418334961,56.28765085200987,55.86010388574204,55.86010388574204,1992800
2008-09-29,57.748374938964844,58.1521683845371,56.50730663930859,56.51324151363344,4799800
2008-09-30,56.341060638427734,57.77215429774849,56.17479347295854,57.62370082423093,1358100
2008-10-01,57.04989242553711,57.717004944049926,56.55551452014812,57.20475872425713,1767800
2008-10-02,57.50849914550781,57.687186726505466,57.222592653850235,57.52040983317585,931900
2008-10-03,58.014801025390625,58.24709811610952,56.87713695270987,58.002885790603166,1903100
2008-10-06,59.06909942626953,59.480088874372164,58.74150302728378,58.81297629176585,2906200
2008-10-07,58.89040756225586,59.366912621041664,58.36029301456139,58.562806642070576,1972000
2008-10-08,58.04457473754883,59.52770777470667,57.585938215273025,59.37284154688763,3386300
2008-10-09,57.5561637878418,58.193492561915264,57.31195599024231,57.99693661800915,1785400
2008-10-10,57.151123046875,57.72293611175343,56.88904698183007,57.54424396093764,2200000
2008-10-13,56.41846466064453,57.151092084552744,56.14447351034061,56.650761604257156,1532100
2008-10-14,56.05514907836914,56.74012949017888,55.93006641010762,56.13853752387681,2100000
2008-10-15,56.59123611450195,56.60910442272388,55.64417487976363,56.061121763708236,1449500
2008-10-16,56.299373626708984,56.74609952302364,56.096860068325135,56.5793225821591,1063200
2008-10-17,55.91221618652344,56.525719038711216,55.40592318951636,56.40063633000282,1691800
2008-10-20,56.35894775390625,56.54955064503242,55.608446881952005,55.65609874081639,1146800
2008-10-21,56.65673065185547,57.174929533264695,56.4303867318573,56.63885780738565,1243700
2008-10-22,57.80636215209961,58.068438387528786,57.091597628475114,57.252421577632205,1069800
2008-10-23,58.235191345214844,58.902303716022075,57.66934030749593,58.34240575223152,1802000
2008-10-24,57.61573791503906,58.99761003062998,57.448956406739455,58.86061207060959,1495400
2008-10-27,57.65739059448242,58.49723242745677,57.35361588946576,58.23515193337743,1534100
2008-10-28,56.81758117675781,57.71699064841426,56.674630152601985,57.28813303161566,1505500
2008-10-29,56.531681060791016,57.186878200259635,56.245774458375486,57.043922626886236,1745800
2008-10-30,56.019412994384766,56.46613876134372,55.87050440539845,56.28744663682834,1326000
2008-10-31,55.29273986816406,56.537613524923415,55.18552549938286,56.37083662778145,2282500
2008-11-03,55.44223403930664,55.68144209057252,55.22694724941876,55.448215495279655,1111600
2008-11-04,56.48278045654297,56.63826636499657,55.3704669624399,55.591735195142576,1608800
2008-11-05,57.1525764465332,57.212377330230936,56.45289652598831,56.74592404986767,1931700
2008-11-06,56.73992919921875,56.84159569627287,56.10005031341572,56.57248493938452,919700
2008-11-07,56.36915588378906,56.52463721789282,55.944563817557786,56.52463721789282,1277100
2008-11-10,56.644203186035156,56.871448132776536,56.02226460481059,56.094028328128495,1352100
2008-11-11,56.811710357666016,57.2961034807107,56.78778909001358,56.93729359095481,696000
2008-11-12,57.17647933959961,57.451566966225336,56.907373168176086,57.15853953650651,1199400
2008-11-13,55.80703353881836,56.961208336429806,55.76517246584861,56.75788442843809,1631900
2008-11-14,56.91339874267578,57.08682459177424,56.68615343826265,56.87751910579934,1059300
2008-11-17,57.16451644897461,57.427645727800474,56.98511385546802,57.218340420786035,490300
2008-11-18,57.90005874633789,58.00770208735097,57.38576329066559,57.63692956552551,924800
2008-11-19,59.38323211669922,59.42509322443431,58.133371221433926,58.28885729124365,2090400
2008-11-20,62.450992584228516,62.456974039114364,60.45959242097143,60.89016592248791,5459800
2008-11-21,61.54801559448242,62.18191781952366,60.668928345498735,61.74536264272683,3249300
2008-11-24,60.585182189941406,61.17124164465846,60.39979813093008,61.087519517200846,1587300
2008-11-25,62.36728286743164,62.474926264215334,61.40447375245365,62.16395442350059,2632700
2008-11-26,62.450992584228516,63.16263515270787,62.24766418072873,62.624418275812275,2577600
2008-11-28,63.22247314453125,63.371977666888725,62.75601976477848,62.94140391249665,986400
2008-12-01,65.64361572265625,66.24965037699847,64.28153815344375,64.65356028759331,4031600
2008-12-02,65.89559936523438,66.22561922362996,64.91754758708704,65.13955678465608,3289300
2008-12-03,66.08160400390625,66.48962645019544,65.13955278528236,66.16560822126992,2951000
2008-12-04,67.3836669921875,67.49767008029907,66.22560381921637,66.68162532743416,2825400
2008-12-05,66.29166412353516,67.80374564035844,66.25565902173463,67.1737090045798,4557600
2008-12-08,66.14757537841797,66.753609428974,65.81756028078055,66.29158646112792,2119500
2008-12-09,67.45565032958984,67.52165426864671,66.1535809461671,66.3515927633377,2055500
2008-12-10,67.29364776611328,67.29364776611328,66.67561500543127,66.82562313483506,2414900
2008-12-11,67.42568969726562,67.46169020157689,66.52564046638692,67.31168199643044,2416900
